pricedSecurityName,PartitionKey,AsOfDate,FxHedgingPercent,EnrichmentStatus,InputModel,OutputModel,EnrichmentInputId,EnrichmentInputIdType,EnrichmentMessages,RMG_SecurityIsProxied,SecurityUpdateTimestamp,IsFxModel
ccy://RMG/BOCSLL,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCSLL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BIF,1,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/LKR_SL,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""LKR_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCCN2,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCCN2""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/GNF,1,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/EUR1,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""EUR1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/EEK_SL,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""EEK_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/ISKUSD,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""ISKUSD""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCSOS,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCSOS""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/ETB,1,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/AAV1,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""AAV1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BRL3,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BRL3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/NOK5,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""NOK5""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/MMK,1,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/KRW3,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""KRW3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CNHProxy,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CNHProxy""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/NGN_TCXF,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""NGN_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/JPY_SL,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""JPY_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/INR4,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""INR4""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/KGS_TCXF,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""KGS_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/ISKOffShore,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""ISKOffShore""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/MOP1,1,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""MOP1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/IDR.BH,1,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/IDR.BH"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""IDR.BH"" is backfilled or forward filled; earliest time series observation date is 20031013; latest time series observation date is 20240715; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.539884,false
(102457:2583)-297,1,2024-09-02,NaN,Error,equityModel,equityModel,N/A,N/A,"Unknown equity time series named ""24790A101""",false,2024-11-20T10:55:23.209277,false
(102457:2583)-323,1,2024-09-02,NaN,Error,equityModel,equityModel,N/A,N/A,"Unknown equity time series named ""723787107""",false,2024-11-20T10:55:23.209277,false
(102457:2583)-305,1,2024-09-02,NaN,Success,equityModel,equityModel,N/A,N/A,,false,2024-11-20T10:55:23.209277,false
ccy://RMG/PHP_TCXF,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""PHP_TCXF""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/OB1USD,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/OB1USD"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""OB1USD"" is backfilled or forward filled; earliest time series observation date is 20151127; latest time series observation date is 20210708; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/CHF5,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CHF5""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/BCC_EUR1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_EUR1""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/DKKT,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""DKKT""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/AUDT,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""AUDT""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/BCC_GHS1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_GHS1""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/XA5,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""XA5""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BRL_TCXF,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BRL_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/TW7,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/TW7"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""TW7"" is backfilled or forward filled; earliest time series observation date is 20110928; latest time series observation date is 20240715; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.539884,false
ccy://RMG/SUPER3,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""SUPER3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/COP,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/NZD,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/COP_SL,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""COP_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/XSIUSD,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/XSIUSD"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""XSIUSD"" is backfilled or forward filled; earliest time series observation date is 20200827; latest time series observation date is 20221124; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.539884,false
ccy://RMG/TTD_SL,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""TTD_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCBDT,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCBDT""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/NOK2,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""NOK2""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/XPD,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/XAUSHA95,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/AK24,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""AK24""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/UVR1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""UVR1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/XI1H,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""XI1H""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CRC,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCXPF,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCXPF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/XTD4,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""XTD4""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/SUI3,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""SUI3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/OCY9,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""OCY9""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CN3,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CN3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/THB2,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""THB2""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCMYR,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCMYR""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/GTQ,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_CYP1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_CYP1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CLF1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CLF1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/PLNUSD,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""PLNUSD""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCQAR,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCQAR""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/PGK,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/XE1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""XE1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/EUR_LCH,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""EUR_LCH""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/LTL,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/NZD_SL,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""NZD_SL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/NZD8,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/NZD8"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""NZD8"" is backfilled or forward filled; earliest time series observation date is 20020703; latest time series observation date is 20111109; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCBR2,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCBR2""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/OMRT,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""OMRT""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/ZMK_TCXF,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""ZMK_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCAI2,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCAI2""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_GEL1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_GEL1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/SVC,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_USD1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_USD1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CNYUSD,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CNYUSD""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/AUA9,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""AUA9""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCLVL,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCLVL""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/CADUSD_BBG,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CADUSD_BBG""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/TTD,4,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/INR1,4,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""INR1""",false,2024-11-20T10:55:10.539884,false
(102457:2583)-320,4,2024-09-02,NaN,Error,equityModel,equityModel,N/A,N/A,"Unknown equity time series named ""69327R101""",false,2024-11-20T10:55:23.209277,false
(102457:2583)-302,4,2024-09-02,NaN,Success,equityModel,equityModel,N/A,N/A,,false,2024-11-20T10:55:23.209277,false
ccy://RMG/BOCTZS,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCTZS""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/BOCNGN,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCNGN""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/BCC_SEK1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_SEK1""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/HRK_TCXF,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""HRK_TCXF""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/MTL,3,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.533748500,false
ccy://RMG/USDC,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""USDC""",false,2024-11-20T10:55:10.533748500,false
ccy://RMG/CLPUSD,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""CLPUSD""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_NGN1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_NGN1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/RSD_TCXF,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""RSD_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCDOP,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCDOP""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_CNH1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_CNH1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/MXNEUR,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""MXNEUR""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/GBP,3,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_DOP1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_DOP1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/LKR_TCXF,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""LKR_TCXF""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/SBD,3,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,,false,2024-11-20T10:55:10.539884,false
ccy://RMG/DEM1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""DEM1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/SAVE,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""SAVE""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/NOK3,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""NOK3""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_PEN1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_PEN1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BCC_GBP1,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BCC_GBP1""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/BOCKES,3,2024-09-02,NaN,Error,cashModel,cashModel,N/A,N/A,"Used unpermissioned time series of type Currency named ""BOCKES""",false,2024-11-20T10:55:10.539884,false
ccy://RMG/XWNUSD,3,2024-09-02,NaN,Success,cashModel,cashModel,N/A,N/A,"Holding ""ccy://RMG/XWNUSD"", has filled time series for valuation spec with statistics start date 20230903, statistics end date 20240902, and pricing date 20240902.  Filled time series descriptions:  Time series ""XWNUSD"" is backfilled or forward filled; earliest time series observation date is 20210201; latest time series observation date is 20221124; time series is flat filled; DATA ON THE PRICING DATE HAS BEEN FILLED FOR THIS TIME SERIES.",false,2024-11-20T10:55:10.539884,false
